,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time(s),LastTokenQuery,EquivalenceQuery,Tree Depth,Inner Nodes,Accuracy_in_target,Accuracy_anywhere,IsEquivalentExact,IsEquivalentOmitZero,IsMinimal
56,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_5,101,70,7,0.13416598993353546,2046,8,3,6,1.0,0.051,False,True,True
57,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_5,101,70,8,0.13542019412852824,2046,8,3,6,1.0,0.051,False,True,True
58,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_5,101,70,9,0.5603380762040615,2046,8,3,6,1.0,0.051,False,True,True
59,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_5,101,70,10,0.13438388193026185,2046,8,3,6,1.0,0.051,False,True,True
60,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_6,101,70,1,0.14983803499490023,2167,9,4,5,1.0,0.052,False,True,True
61,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_6,101,70,2,0.15106523712165654,2167,9,4,5,1.0,0.052,False,True,True
62,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_6,101,70,3,0.1695439200848341,2167,9,4,5,1.0,0.052,False,True,True
63,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_6,101,70,4,0.1561088899616152,2167,9,4,5,1.0,0.052,False,True,True
64,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_6,101,70,5,0.1547875041142106,2167,9,4,5,1.0,0.052,False,True,True
65,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_6,101,70,6,0.1466130691114813,2167,9,4,5,1.0,0.052,False,True,True
66,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_6,101,70,7,0.14937679399736226,2167,9,4,5,1.0,0.052,False,True,True
67,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_6,101,70,8,0.6015739070717245,2167,9,4,5,1.0,0.052,False,True,True
68,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_6,101,70,9,0.1484518658835441,2167,9,4,5,1.0,0.052,False,True,True
69,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_6,101,70,10,0.14760741987265646,2167,9,4,5,1.0,0.052,False,True,True
70,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_7,101,2,1,0.000525129958987236,22,1,0,0,1.0,0.051,False,True,True
71,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_7,101,2,2,0.0006039950530976057,22,1,0,0,1.0,0.051,False,True,True
72,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_7,101,2,3,0.0004894859157502651,22,1,0,0,1.0,0.051,False,True,True
73,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_7,101,2,4,0.0005194679833948612,22,1,0,0,1.0,0.051,False,True,True
74,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_7,101,2,5,0.0005311560817062855,22,1,0,0,1.0,0.051,False,True,True
75,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_7,101,2,6,0.0005315369926393032,22,1,0,0,1.0,0.051,False,True,True
76,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_7,101,2,7,0.00048459391109645367,22,1,0,0,1.0,0.051,False,True,True
77,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_7,101,2,8,0.0004884880036115646,22,1,0,0,1.0,0.051,False,True,True
78,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_7,101,2,9,0.0005937230307608843,22,1,0,0,1.0,0.051,False,True,True
79,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_7,101,2,10,0.0005311849527060986,22,1,0,0,1.0,0.051,False,True,True
80,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_8,101,70,1,0.17647659685462713,2519,10,7,9,1.0,0.056,False,True,True
81,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_8,101,70,2,0.1934153218753636,2519,10,7,9,1.0,0.056,False,True,True
82,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_8,101,70,3,0.1947924450505525,2519,10,7,9,1.0,0.056,False,True,True
83,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_8,101,70,4,0.17516388488002121,2519,10,7,9,1.0,0.056,False,True,True
84,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_8,101,70,5,0.6022156397812068,2519,10,7,9,1.0,0.056,False,True,True
85,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_8,101,70,6,0.17537616402842104,2519,10,7,9,1.0,0.056,False,True,True
86,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_8,101,70,7,0.1780021940357983,2519,10,7,9,1.0,0.056,False,True,True
87,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_8,101,70,8,0.1834065441507846,2519,10,7,9,1.0,0.056,False,True,True
88,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_8,101,70,9,0.17860764497891068,2519,10,7,9,1.0,0.056,False,True,True
89,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_8,101,70,10,0.1876550109591335,2519,10,7,9,1.0,0.056,False,True,True
90,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_9,101,85,1,0.6771118529140949,2706,12,4,10,1.0,0.055,False,True,True
91,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_9,101,85,2,0.23956509493291378,2706,12,4,10,1.0,0.055,False,True,True
92,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_9,101,85,3,0.23576704296283424,2706,12,4,10,1.0,0.055,False,True,True
93,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_9,101,85,4,0.24007477494888008,2706,12,4,10,1.0,0.055,False,True,True
94,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_9,101,85,5,0.2541176110971719,2706,12,4,10,1.0,0.055,False,True,True
95,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_9,101,85,6,0.2427108990959823,2706,12,4,10,1.0,0.055,False,True,True
96,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_9,101,85,7,0.7184382081031799,2706,12,4,10,1.0,0.055,False,True,True
97,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_9,101,85,8,0.24773775786161423,2706,12,4,10,1.0,0.055,False,True,True
98,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_9,101,85,9,0.2518559158779681,2706,12,4,10,1.0,0.055,False,True,True
99,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_100_9,101,85,10,0.2403561759274453,2706,12,4,10,1.0,0.055,False,True,True
100,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_0,201,155,1,1.386601397069171,5346,28,3,13,1.0,0.051,False,True,True
101,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_0,201,155,2,0.9438152532093227,5346,28,3,13,1.0,0.051,False,True,True
102,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_0,201,155,3,1.5316703980788589,5346,28,3,13,1.0,0.051,False,True,True
103,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_0,201,155,4,1.4088036029133946,5346,28,3,13,1.0,0.051,False,True,True
104,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_0,201,155,5,0.9386808031704277,5346,28,3,13,1.0,0.051,False,True,True
105,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_0,201,155,6,1.5441402059514076,5346,28,3,13,1.0,0.051,False,True,True
106,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_0,201,155,7,1.4190901769325137,5346,28,3,13,1.0,0.051,False,True,True
107,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_0,201,155,8,0.9264133428223431,5346,28,3,13,1.0,0.051,False,True,True
108,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_0,201,155,9,1.592004929902032,5346,28,3,13,1.0,0.051,False,True,True
109,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_0,201,155,10,1.4602316620294005,5346,28,3,13,1.0,0.051,False,True,True
110,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_1,201,143,1,1.3389560610521585,4521,23,4,11,1.0,0.054,False,True,True
111,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_1,201,143,2,0.7605191559996456,4521,23,4,11,1.0,0.054,False,True,True
112,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_1,201,143,3,1.4003261919133365,4521,23,4,11,1.0,0.054,False,True,True
113,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_1,201,143,4,0.8197017579805106,4521,23,4,11,1.0,0.054,False,True,True
114,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_1,201,143,5,1.2667864668183029,4521,23,4,11,1.0,0.054,False,True,True
115,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_1,201,143,6,0.7752440040931106,4521,23,4,11,1.0,0.054,False,True,True
