,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time(s),LastTokenQuery,EquivalenceQuery,Tree Depth,Inner Nodes,Accuracy_in_target,Accuracy_anywhere,IsEquivalentExact,IsEquivalentOmitZero,IsMinimal
29,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_2,501,460,10,8.230282623087987,30765,8,3,6,1.0,0.052,False,True,True
30,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_3,501,461,1,8.84876721398905,30996,10,4,8,1.0,0.049,False,True,True
31,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_3,501,461,2,8.093469887040555,30996,10,4,8,1.0,0.049,False,True,True
32,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_3,501,461,3,7.813484599115327,30996,10,4,8,1.0,0.049,False,True,True
33,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_3,501,461,4,8.737084527034312,30996,10,4,8,1.0,0.049,False,True,True
34,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_3,501,461,5,8.770630542887375,30996,10,4,8,1.0,0.049,False,True,True
35,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_3,501,461,6,7.9697679879609495,30996,10,4,8,1.0,0.049,False,True,True
36,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_3,501,461,7,8.843306300928816,30996,10,4,8,1.0,0.049,False,True,True
37,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_3,501,461,8,7.938499644864351,30996,10,4,8,1.0,0.049,False,True,True
38,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_3,501,461,9,9.515630443114787,30996,10,4,8,1.0,0.049,False,True,True
39,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_3,501,461,10,7.94955307408236,30996,10,4,8,1.0,0.049,False,True,True
40,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_4,501,466,1,8.899599141906947,31857,10,3,8,1.0,0.05,False,True,True
41,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_4,501,466,2,9.374778473051265,31857,10,3,8,1.0,0.05,False,True,True
42,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_4,501,466,3,8.3709046759177,31857,10,3,8,1.0,0.05,False,True,True
43,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_4,501,466,4,9.211050342069939,31857,10,3,8,1.0,0.05,False,True,True
44,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_4,501,466,5,8.261728676036,31857,10,3,8,1.0,0.05,False,True,True
45,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_4,501,466,6,9.358449170133099,31857,10,3,8,1.0,0.05,False,True,True
46,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_4,501,466,7,9.278930905042216,31857,10,3,8,1.0,0.05,False,True,True
47,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_4,501,466,8,8.399041151860729,31857,10,3,8,1.0,0.05,False,True,True
48,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_4,501,466,9,9.300225055078045,31857,10,3,8,1.0,0.05,False,True,True
49,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_4,501,466,10,8.869539881125093,31857,10,3,8,1.0,0.05,False,True,True
50,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_5,501,459,1,10.653234099037945,31836,15,4,13,1.0,0.047,False,True,True
51,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_5,501,459,2,10.575031069805846,31836,15,4,13,1.0,0.047,False,True,True
52,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_5,501,459,3,10.536645367974415,31836,15,4,13,1.0,0.047,False,True,True
53,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_5,501,459,4,9.6109035811387,31836,15,4,13,1.0,0.047,False,True,True
54,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_5,501,459,5,10.301292422926053,31836,15,4,13,1.0,0.047,False,True,True
55,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_5,501,459,6,10.530455008847639,31836,15,4,13,1.0,0.047,False,True,True
56,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_5,501,459,7,9.700592232868075,31836,15,4,13,1.0,0.047,False,True,True
57,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_5,501,459,8,10.280083896126598,31836,15,4,13,1.0,0.047,False,True,True
58,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_5,501,459,9,10.555452832952142,31836,15,4,13,1.0,0.047,False,True,True
59,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_5,501,459,10,9.529018952976912,31836,15,4,13,1.0,0.047,False,True,True
60,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_6,501,478,1,9.138697002083063,32865,9,3,7,1.0,0.055,False,True,True
61,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_6,501,478,2,8.215050175087526,32865,9,3,7,1.0,0.055,False,True,True
62,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_6,501,478,3,9.031335469102487,32865,9,3,7,1.0,0.055,False,True,True
63,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_6,501,478,4,9.084294002037495,32865,9,3,7,1.0,0.055,False,True,True
64,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_6,501,478,5,8.705241560004652,32865,9,3,7,1.0,0.055,False,True,True
65,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_6,501,478,6,9.775474772090092,32865,9,3,7,1.0,0.055,False,True,True
66,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_6,501,478,7,9.10195278399624,32865,9,3,7,1.0,0.055,False,True,True
67,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_6,501,478,8,8.180080857826397,32865,9,3,7,1.0,0.055,False,True,True
68,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_6,501,478,9,9.089138923911378,32865,9,3,7,1.0,0.055,False,True,True
69,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_6,501,478,10,8.39951002993621,32865,9,3,7,1.0,0.055,False,True,True
70,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_7,501,464,1,10.161787817021832,32718,12,3,10,1.0,0.051,False,True,True
71,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_7,501,464,2,10.281991095049307,32718,12,3,10,1.0,0.051,False,True,True
72,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_7,501,464,3,9.534377628006041,32718,12,3,10,1.0,0.051,False,True,True
73,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_7,501,464,4,10.225374854169786,32718,12,3,10,1.0,0.051,False,True,True
74,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_7,501,464,5,9.321206646040082,32718,12,3,10,1.0,0.051,False,True,True
75,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_7,501,464,6,10.061878233915195,32718,12,3,10,1.0,0.051,False,True,True
76,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_7,501,464,7,10.126641457900405,32718,12,3,10,1.0,0.051,False,True,True
77,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_7,501,464,8,9.24834059807472,32718,12,3,10,1.0,0.051,False,True,True
78,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_7,501,464,9,8.913374940864742,32718,12,3,10,1.0,0.051,False,True,True
79,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_7,501,464,10,10.204338992014527,32718,12,3,10,1.0,0.051,False,True,True
80,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_8,501,463,1,9.185011340072379,31143,12,3,9,1.0,0.049,False,True,True
81,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_8,501,463,2,10.042205402860418,31143,12,3,9,1.0,0.049,False,True,True
82,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_8,501,463,3,10.00907862605527,31143,12,3,9,1.0,0.049,False,True,True
83,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_8,501,463,4,9.999042531009763,31143,12,3,9,1.0,0.049,False,True,True
84,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_8,501,463,5,8.996006211964414,31143,12,3,9,1.0,0.049,False,True,True
85,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_8,501,463,6,9.950318380026147,31143,12,3,9,1.0,0.049,False,True,True
86,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_8,501,463,7,10.013688754988834,31143,12,3,9,1.0,0.049,False,True,True
87,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_8,501,463,8,9.523180413991213,31143,12,3,9,1.0,0.049,False,True,True
88,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_8,501,463,9,9.894873698009178,31143,12,3,9,1.0,0.049,False,True,True
89,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_8,501,463,10,10.133944679051638,31143,12,3,9,1.0,0.049,False,True,True
90,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_9,501,460,1,8.64503728505224,31668,9,4,8,1.0,0.051,False,True,True
91,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_9,501,460,2,7.827222680905834,31668,9,4,8,1.0,0.051,False,True,True
92,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_9,501,460,3,7.547335145995021,31668,9,4,8,1.0,0.051,False,True,True
93,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_9,501,460,4,8.669177039060742,31668,9,4,8,1.0,0.051,False,True,True
94,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_9,501,460,5,8.6670952308923,31668,9,4,8,1.0,0.051,False,True,True
95,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_9,501,460,6,7.777490655891597,31668,9,4,8,1.0,0.051,False,True,True
96,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_9,501,460,7,8.60697536310181,31668,9,4,8,1.0,0.051,False,True,True
97,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_9,501,460,8,8.149688560981303,31668,9,4,8,1.0,0.051,False,True,True
98,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_9,501,460,9,8.632472792174667,31668,9,4,8,1.0,0.051,False,True,True
99,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_9_9,501,460,10,7.798143193125725,31668,9,4,8,1.0,0.051,False,True,True
100,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_0,501,441,1,8.514880020869896,27069,15,4,12,1.0,0.047,False,True,True
