,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time(s),LastTokenQuery,EquivalenceQuery,Tree Depth,Inner Nodes,Accuracy_in_target,Accuracy_anywhere,IsEquivalentExact,IsEquivalentOmitZero
23,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b9a8668b42344e5fa4d31c6847b2b25b,105,39,4,0.0340086966753006,492,5,2,3,0.986,0.186,False,False
24,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b9a8668b42344e5fa4d31c6847b2b25b,105,39,5,0.03488636389374733,492,5,2,3,0.986,0.186,False,False
25,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b9a8668b42344e5fa4d31c6847b2b25b,105,39,6,0.03477686271071434,492,5,2,3,0.986,0.186,False,False
26,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b9a8668b42344e5fa4d31c6847b2b25b,105,39,7,0.035160087049007416,492,5,2,3,0.986,0.186,False,False
27,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b9a8668b42344e5fa4d31c6847b2b25b,105,39,8,0.03499731421470642,492,5,2,3,0.986,0.186,False,False
28,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b9a8668b42344e5fa4d31c6847b2b25b,105,39,9,0.03400241211056709,492,5,2,3,0.986,0.186,False,False
29,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b9a8668b42344e5fa4d31c6847b2b25b,105,39,10,0.03517468273639679,492,5,2,3,0.986,0.186,False,False
30,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b0c1dd45386e4583842f14cce3adb096,191,55,1,0.058068450540304184,684,6,2,3,0.971,0.223,False,False
31,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b0c1dd45386e4583842f14cce3adb096,191,55,2,0.05811602249741554,684,6,2,3,0.971,0.223,False,False
32,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b0c1dd45386e4583842f14cce3adb096,191,55,3,0.06381949409842491,684,6,2,3,0.971,0.223,False,False
33,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b0c1dd45386e4583842f14cce3adb096,191,55,4,0.05831748992204666,684,6,2,3,0.971,0.223,False,False
34,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b0c1dd45386e4583842f14cce3adb096,191,55,5,0.061561521142721176,684,6,2,3,0.971,0.223,False,False
35,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b0c1dd45386e4583842f14cce3adb096,191,55,6,0.06455888226628304,684,6,2,3,0.971,0.223,False,False
36,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b0c1dd45386e4583842f14cce3adb096,191,55,7,0.23136202991008759,684,6,2,3,0.971,0.223,False,False
37,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b0c1dd45386e4583842f14cce3adb096,191,55,8,0.057509586215019226,684,6,2,3,0.971,0.223,False,False
38,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b0c1dd45386e4583842f14cce3adb096,191,55,9,0.05638059228658676,684,6,2,3,0.971,0.223,False,False
39,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b0c1dd45386e4583842f14cce3adb096,191,55,10,0.056994013488292694,684,6,2,3,0.971,0.223,False,False
40,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 76432409d3304f82be7912fb44774b3c,284,54,1,0.060352589935064316,525,4,2,3,0.979,0.242,False,False
41,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 76432409d3304f82be7912fb44774b3c,284,54,2,0.05159510672092438,525,4,2,3,0.979,0.242,False,False
42,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 76432409d3304f82be7912fb44774b3c,284,54,3,0.05042298510670662,525,4,2,3,0.979,0.242,False,False
43,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 76432409d3304f82be7912fb44774b3c,284,54,4,0.051585059612989426,525,4,2,3,0.979,0.242,False,False
44,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 76432409d3304f82be7912fb44774b3c,284,54,5,0.05016838759183884,525,4,2,3,0.979,0.242,False,False
45,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 76432409d3304f82be7912fb44774b3c,284,54,6,0.05025987699627876,525,4,2,3,0.979,0.242,False,False
46,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 76432409d3304f82be7912fb44774b3c,284,54,7,0.049936529248952866,525,4,2,3,0.979,0.242,False,False
47,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 76432409d3304f82be7912fb44774b3c,284,54,8,0.04981943964958191,525,4,2,3,0.979,0.242,False,False
48,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 76432409d3304f82be7912fb44774b3c,284,54,9,0.05089326575398445,525,4,2,3,0.979,0.242,False,False
49,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 76432409d3304f82be7912fb44774b3c,284,54,10,0.050562843680381775,525,4,2,3,0.979,0.242,False,False
50,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3ff59a2d284646b88604fc1b5cd37b09,306,62,1,0.06995218992233276,732,5,2,3,0.98,0.245,False,False
51,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3ff59a2d284646b88604fc1b5cd37b09,306,62,2,0.06992659345269203,732,5,2,3,0.98,0.245,False,False
52,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3ff59a2d284646b88604fc1b5cd37b09,306,62,3,0.0721684955060482,732,5,2,3,0.98,0.245,False,False
53,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3ff59a2d284646b88604fc1b5cd37b09,306,62,4,0.07007823139429092,732,5,2,3,0.98,0.245,False,False
54,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3ff59a2d284646b88604fc1b5cd37b09,306,62,5,0.07004247605800629,732,5,2,3,0.98,0.245,False,False
55,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3ff59a2d284646b88604fc1b5cd37b09,306,62,6,0.06949615851044655,732,5,2,3,0.98,0.245,False,False
56,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3ff59a2d284646b88604fc1b5cd37b09,306,62,7,0.24914152547717094,732,5,2,3,0.98,0.245,False,False
57,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3ff59a2d284646b88604fc1b5cd37b09,306,62,8,0.07134813442826271,732,5,2,3,0.98,0.245,False,False
58,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3ff59a2d284646b88604fc1b5cd37b09,306,62,9,0.07173236459493637,732,5,2,3,0.98,0.245,False,False
59,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3ff59a2d284646b88604fc1b5cd37b09,306,62,10,0.06910864636301994,732,5,2,3,0.98,0.245,False,False
60,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,1,0.011843346059322357,153,2,1,1,0.975,0.125,False,False
61,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,2,0.011479832231998444,153,2,1,1,0.975,0.125,False,False
62,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,3,0.011422120034694672,153,2,1,1,0.975,0.125,False,False
63,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,4,0.011537142097949982,153,2,1,1,0.975,0.125,False,False
64,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,5,0.011357683688402176,153,2,1,1,0.975,0.125,False,False
65,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,6,0.011355370283126831,153,2,1,1,0.975,0.125,False,False
66,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,7,0.011034198105335236,153,2,1,1,0.975,0.125,False,False
67,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,8,0.011339977383613586,153,2,1,1,0.975,0.125,False,False
68,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,9,0.01345168799161911,153,2,1,1,0.975,0.125,False,False
69,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,10,0.01168723776936531,153,2,1,1,0.975,0.125,False,False
70,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 37cca9b796ea4fa08ee03524ec6056ca,196,56,1,0.05169740319252014,540,6,2,3,0.99,0.182,False,False
71,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 37cca9b796ea4fa08ee03524ec6056ca,196,56,2,0.0587008036673069,540,6,2,3,0.99,0.182,False,False
72,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 37cca9b796ea4fa08ee03524ec6056ca,196,56,3,0.053863849490880966,540,6,2,3,0.99,0.182,False,False
73,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 37cca9b796ea4fa08ee03524ec6056ca,196,56,4,0.0543334074318409,540,6,2,3,0.99,0.182,False,False
74,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 37cca9b796ea4fa08ee03524ec6056ca,196,56,5,0.05951858311891556,540,6,2,3,0.99,0.182,False,False
75,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 37cca9b796ea4fa08ee03524ec6056ca,196,56,6,0.05407492071390152,540,6,2,3,0.99,0.182,False,False
76,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 37cca9b796ea4fa08ee03524ec6056ca,196,56,7,0.053349100053310394,540,6,2,3,0.99,0.182,False,False
77,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 37cca9b796ea4fa08ee03524ec6056ca,196,56,8,0.05480703338980675,540,6,2,3,0.99,0.182,False,False
78,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 37cca9b796ea4fa08ee03524ec6056ca,196,56,9,0.05360046774148941,540,6,2,3,0.99,0.182,False,False
79,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 37cca9b796ea4fa08ee03524ec6056ca,196,56,10,0.05238383263349533,540,6,2,3,0.99,0.182,False,False
80,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,1,0.23650463670492172,582,6,2,4,0.992,0.183,False,False
81,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,2,0.05802110210061073,582,6,2,4,0.992,0.183,False,False
82,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,3,0.06337772682309151,582,6,2,4,0.992,0.183,False,False
83,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,4,0.05860835686326027,582,6,2,4,0.992,0.183,False,False
84,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,5,0.0576753206551075,582,6,2,4,0.992,0.183,False,False
85,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,6,0.06421300023794174,582,6,2,4,0.992,0.183,False,False
86,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,7,0.05826183035969734,582,6,2,4,0.992,0.183,False,False
87,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,8,0.05719984322786331,582,6,2,4,0.992,0.183,False,False
88,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,9,0.06111782416701317,582,6,2,4,0.992,0.183,False,False
89,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,10,0.06011128053069115,582,6,2,4,0.992,0.183,False,False
90,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bbc6e13076f14f4b9f298ae5d370902b,104,55,1,0.06041737645864487,663,8,2,3,0.994,0.223,False,False
91,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bbc6e13076f14f4b9f298ae5d370902b,104,55,2,0.062462083995342255,663,8,2,3,0.994,0.223,False,False
92,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bbc6e13076f14f4b9f298ae5d370902b,104,55,3,0.060062531381845474,663,8,2,3,0.994,0.223,False,False
93,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bbc6e13076f14f4b9f298ae5d370902b,104,55,4,0.061949823051691055,663,8,2,3,0.994,0.223,False,False
94,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bbc6e13076f14f4b9f298ae5d370902b,104,55,5,0.06033257022500038,663,8,2,3,0.994,0.223,False,False
95,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bbc6e13076f14f4b9f298ae5d370902b,104,55,6,0.25173383578658104,663,8,2,3,0.994,0.223,False,False
96,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bbc6e13076f14f4b9f298ae5d370902b,104,55,7,0.0696992501616478,663,8,2,3,0.994,0.223,False,False
97,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bbc6e13076f14f4b9f298ae5d370902b,104,55,8,0.05908544361591339,663,8,2,3,0.994,0.223,False,False
98,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bbc6e13076f14f4b9f298ae5d370902b,104,55,9,0.06118470057845116,663,8,2,3,0.994,0.223,False,False
99,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bbc6e13076f14f4b9f298ae5d370902b,104,55,10,0.06533580273389816,663,8,2,3,0.994,0.223,False,False
100,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 13f5a35f1b3148e78f0d99a5af123a15,186,65,1,0.08634323626756668,957,8,2,3,0.994,0.232,False,False
101,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 13f5a35f1b3148e78f0d99a5af123a15,186,65,2,0.08514713123440742,957,8,2,3,0.994,0.232,False,False
102,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 13f5a35f1b3148e78f0d99a5af123a15,186,65,3,0.08457661420106888,957,8,2,3,0.994,0.232,False,False
103,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 13f5a35f1b3148e78f0d99a5af123a15,186,65,4,0.08534833416342735,957,8,2,3,0.994,0.232,False,False
104,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 13f5a35f1b3148e78f0d99a5af123a15,186,65,5,0.08678040280938148,957,8,2,3,0.994,0.232,False,False
105,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 13f5a35f1b3148e78f0d99a5af123a15,186,65,6,0.08460330963134766,957,8,2,3,0.994,0.232,False,False
106,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 13f5a35f1b3148e78f0d99a5af123a15,186,65,7,0.2781539782881737,957,8,2,3,0.994,0.232,False,False
107,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 13f5a35f1b3148e78f0d99a5af123a15,186,65,8,0.08550692722201347,957,8,2,3,0.994,0.232,False,False
108,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 13f5a35f1b3148e78f0d99a5af123a15,186,65,9,0.08383160084486008,957,8,2,3,0.994,0.232,False,False
109,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 13f5a35f1b3148e78f0d99a5af123a15,186,65,10,0.08932552859187126,957,8,2,3,0.994,0.232,False,False
110,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,1,0.038761917501688004,519,5,2,3,0.987,0.269,False,False
111,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,2,0.03553270176053047,519,5,2,3,0.987,0.269,False,False
112,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,3,0.04158668965101242,519,5,2,3,0.987,0.269,False,False
113,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,4,0.03542351350188255,519,5,2,3,0.987,0.269,False,False
114,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,5,0.035638660192489624,519,5,2,3,0.987,0.269,False,False
115,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,6,0.03469681739807129,519,5,2,3,0.987,0.269,False,False
116,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,7,0.03464268520474434,519,5,2,3,0.987,0.269,False,False
117,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,8,0.03516039997339249,519,5,2,3,0.987,0.269,False,False
118,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,9,0.03508216142654419,519,5,2,3,0.987,0.269,False,False
119,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,10,0.03691814839839935,519,5,2,3,0.987,0.269,False,False
120,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 6fb8fbe8d17745c9a97296d7dae274eb,303,46,1,0.03394102677702904,279,2,1,1,0.997,0.12,False,False
121,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 6fb8fbe8d17745c9a97296d7dae274eb,303,46,2,0.0350458063185215,279,2,1,1,0.997,0.12,False,False
122,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 6fb8fbe8d17745c9a97296d7dae274eb,303,46,3,0.03364558517932892,279,2,1,1,0.997,0.12,False,False
123,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 6fb8fbe8d17745c9a97296d7dae274eb,303,46,4,0.03499041870236397,279,2,1,1,0.997,0.12,False,False
124,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 6fb8fbe8d17745c9a97296d7dae274eb,303,46,5,0.03351914510130882,279,2,1,1,0.997,0.12,False,False
125,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 6fb8fbe8d17745c9a97296d7dae274eb,303,46,6,0.03372637927532196,279,2,1,1,0.997,0.12,False,False
126,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 6fb8fbe8d17745c9a97296d7dae274eb,303,46,7,0.03477580472826958,279,2,1,1,0.997,0.12,False,False
127,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 6fb8fbe8d17745c9a97296d7dae274eb,303,46,8,0.03539670631289482,279,2,1,1,0.997,0.12,False,False
128,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 6fb8fbe8d17745c9a97296d7dae274eb,303,46,9,0.033512506633996964,279,2,1,1,0.997,0.12,False,False
129,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 6fb8fbe8d17745c9a97296d7dae274eb,303,46,10,0.21384552121162415,279,2,1,1,0.997,0.12,False,False
130,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 414bed1eac544887871f1da994d1e69c,288,35,1,0.0224577896296978,243,2,1,1,0.982,0.168,False,False
131,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 414bed1eac544887871f1da994d1e69c,288,35,2,0.02084183320403099,243,2,1,1,0.982,0.168,False,False
132,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 414bed1eac544887871f1da994d1e69c,288,35,3,0.021382510662078857,243,2,1,1,0.982,0.168,False,False
133,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 414bed1eac544887871f1da994d1e69c,288,35,4,0.021516554057598114,243,2,1,1,0.982,0.168,False,False
134,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 414bed1eac544887871f1da994d1e69c,288,35,5,0.021317072212696075,243,2,1,1,0.982,0.168,False,False
135,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 414bed1eac544887871f1da994d1e69c,288,35,6,0.02096441015601158,243,2,1,1,0.982,0.168,False,False
136,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 414bed1eac544887871f1da994d1e69c,288,35,7,0.026065513491630554,243,2,1,1,0.982,0.168,False,False
137,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 414bed1eac544887871f1da994d1e69c,288,35,8,0.02160150185227394,243,2,1,1,0.982,0.168,False,False
138,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 414bed1eac544887871f1da994d1e69c,288,35,9,0.02102682739496231,243,2,1,1,0.982,0.168,False,False
139,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 414bed1eac544887871f1da994d1e69c,288,35,10,0.024147696793079376,243,2,1,1,0.982,0.168,False,False
140,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a15152b771fa4f7b905ba38356659e92,306,50,1,0.04267948120832443,387,3,2,2,0.979,0.189,False,False
141,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a15152b771fa4f7b905ba38356659e92,306,50,2,0.042861830443143845,387,3,2,2,0.979,0.189,False,False
142,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a15152b771fa4f7b905ba38356659e92,306,50,3,0.04183546453714371,387,3,2,2,0.979,0.189,False,False
143,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a15152b771fa4f7b905ba38356659e92,306,50,4,0.04333171993494034,387,3,2,2,0.979,0.189,False,False
144,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a15152b771fa4f7b905ba38356659e92,306,50,5,0.0443568080663681,387,3,2,2,0.979,0.189,False,False
145,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a15152b771fa4f7b905ba38356659e92,306,50,6,0.041553959250450134,387,3,2,2,0.979,0.189,False,False
146,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a15152b771fa4f7b905ba38356659e92,306,50,7,0.04236586391925812,387,3,2,2,0.979,0.189,False,False
147,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a15152b771fa4f7b905ba38356659e92,306,50,8,0.04736030101776123,387,3,2,2,0.979,0.189,False,False
148,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a15152b771fa4f7b905ba38356659e92,306,50,9,0.04226129129528999,387,3,2,2,0.979,0.189,False,False
149,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a15152b771fa4f7b905ba38356659e92,306,50,10,0.046020038425922394,387,3,2,2,0.979,0.189,False,False
150,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a97a877336b74c25b121b4e371049acc,208,43,1,0.03328350558876991,309,3,2,2,0.993,0.121,False,False
151,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a97a877336b74c25b121b4e371049acc,208,43,2,0.032960399985313416,309,3,2,2,0.993,0.121,False,False
