,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time(s),LastTokenQuery,EquivalenceQuery,Tree Depth,Inner Nodes,Accuracy_in_target,Accuracy_anywhere,IsEquivalentExact,IsEquivalentOmitZero
93,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 919098aa5aee4152a38ce4950f9031ab,98,87,4,7.263121200000114,726,21,3,4,1.0,0.196,False,True
94,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 919098aa5aee4152a38ce4950f9031ab,98,87,5,6.897791999999981,726,21,3,4,1.0,0.196,False,True
95,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 919098aa5aee4152a38ce4950f9031ab,98,87,6,7.173897200000056,726,21,3,4,1.0,0.196,False,True
96,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 919098aa5aee4152a38ce4950f9031ab,98,87,7,7.2360162999998465,726,21,3,4,1.0,0.196,False,True
97,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 919098aa5aee4152a38ce4950f9031ab,98,87,8,7.131958600000189,726,21,3,4,1.0,0.196,False,True
98,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 919098aa5aee4152a38ce4950f9031ab,98,87,9,6.921880000000101,726,21,3,4,1.0,0.196,False,True
99,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 919098aa5aee4152a38ce4950f9031ab,98,87,10,7.027870799999846,726,21,3,4,1.0,0.196,False,True
100,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,168,1,31.536579200000006,1545,43,3,4,1.0,0.246,False,True
101,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,168,2,31.42595879999999,1545,43,3,4,1.0,0.246,False,True
102,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,168,3,30.09901560000003,1545,43,3,4,1.0,0.246,False,True
103,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,168,4,30.341134199999942,1545,43,3,4,1.0,0.246,False,True
104,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,168,5,30.489686399999982,1545,43,3,4,1.0,0.246,False,True
105,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,168,6,31.521909199999982,1545,43,3,4,1.0,0.246,False,True
106,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,168,7,31.112643000000162,1545,43,3,4,1.0,0.246,False,True
107,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,168,8,30.899505299999873,1545,43,3,4,1.0,0.246,False,True
108,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,168,9,30.515881600000057,1545,43,3,4,1.0,0.246,False,True
109,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,168,10,30.357043599999997,1545,43,3,4,1.0,0.246,False,True
110,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,179,1,44.42713660000004,1662,48,3,4,1.0,0.224,False,True
111,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,179,2,43.1514666999999,1662,48,3,4,1.0,0.224,False,True
112,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,179,3,43.866693799999894,1662,48,3,4,1.0,0.224,False,True
113,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,179,4,43.69332950000012,1662,48,3,4,1.0,0.224,False,True
114,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,179,5,42.88319440000032,1662,48,3,4,1.0,0.224,False,True
