,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time(s),LastTokenQuery,EquivalenceQuery,Tree Depth,Inner Nodes,Accuracy_in_target,Accuracy_anywhere,IsEquivalentExact,IsEquivalentOmitZero
14,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bbc6e13076f14f4b9f298ae5d370902b,104,55,5,0.9897864999999939,663,8,2,3,0.994,0.223,False,False
15,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bbc6e13076f14f4b9f298ae5d370902b,104,55,6,1.0334706999999952,663,8,2,3,0.994,0.223,False,False
16,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bbc6e13076f14f4b9f298ae5d370902b,104,55,7,0.9771949000000006,663,8,2,3,0.994,0.223,False,False
17,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bbc6e13076f14f4b9f298ae5d370902b,104,55,8,0.9718423000000058,663,8,2,3,0.994,0.223,False,False
18,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bbc6e13076f14f4b9f298ae5d370902b,104,55,9,0.9735027000000116,663,8,2,3,0.994,0.223,False,False
19,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bbc6e13076f14f4b9f298ae5d370902b,104,55,10,0.9748337000000049,663,8,2,3,0.994,0.223,False,False
20,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,1,0.5854925000000151,519,5,2,3,0.987,0.269,False,False
21,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,2,0.5250324000000148,519,5,2,3,0.987,0.269,False,False
22,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,3,0.5400432000000137,519,5,2,3,0.987,0.269,False,False
23,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,4,0.5446699000000024,519,5,2,3,0.987,0.269,False,False
24,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,5,0.5389553999999919,519,5,2,3,0.987,0.269,False,False
25,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,6,0.569036600000004,519,5,2,3,0.987,0.269,False,False
26,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,7,0.5429735000000164,519,5,2,3,0.987,0.269,False,False
27,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,8,0.5340347000000065,519,5,2,3,0.987,0.269,False,False
28,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,9,0.5382675999999833,519,5,2,3,0.987,0.269,False,False
29,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 65122d6ce40d45938922b5a2a8b05775,102,40,10,0.5329046999999889,519,5,2,3,0.987,0.269,False,False
30,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - f19295fb6356476fa9be8f879e2acc46,90,31,1,0.4006932000000063,453,5,2,3,0.966,0.194,False,False
31,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - f19295fb6356476fa9be8f879e2acc46,90,31,2,0.40458849999998847,453,5,2,3,0.966,0.194,False,False
32,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - f19295fb6356476fa9be8f879e2acc46,90,31,3,0.4210554000000002,453,5,2,3,0.966,0.194,False,False
33,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - f19295fb6356476fa9be8f879e2acc46,90,31,4,0.4089467999999954,453,5,2,3,0.966,0.194,False,False
34,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - f19295fb6356476fa9be8f879e2acc46,90,31,5,0.4129211000000055,453,5,2,3,0.966,0.194,False,False
35,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - f19295fb6356476fa9be8f879e2acc46,90,31,6,0.41373310000000174,453,5,2,3,0.966,0.194,False,False
36,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - f19295fb6356476fa9be8f879e2acc46,90,31,7,0.4133933999999897,453,5,2,3,0.966,0.194,False,False
37,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - f19295fb6356476fa9be8f879e2acc46,90,31,8,0.41145629999999755,453,5,2,3,0.966,0.194,False,False
38,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - f19295fb6356476fa9be8f879e2acc46,90,31,9,0.42785809999998037,453,5,2,3,0.966,0.194,False,False
39,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - f19295fb6356476fa9be8f879e2acc46,90,31,10,0.4228588000000002,453,5,2,3,0.966,0.194,False,False
40,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3f1e59d0a90541f7bdcb291e0a238d97,100,31,1,0.22065449999999487,213,2,1,1,0.985,0.21,False,False
41,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3f1e59d0a90541f7bdcb291e0a238d97,100,31,2,0.2210591999999849,213,2,1,1,0.985,0.21,False,False
42,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3f1e59d0a90541f7bdcb291e0a238d97,100,31,3,0.21750420000000759,213,2,1,1,0.985,0.21,False,False
43,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3f1e59d0a90541f7bdcb291e0a238d97,100,31,4,0.2150202000000263,213,2,1,1,0.985,0.21,False,False
44,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3f1e59d0a90541f7bdcb291e0a238d97,100,31,5,0.2268788000000086,213,2,1,1,0.985,0.21,False,False
45,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3f1e59d0a90541f7bdcb291e0a238d97,100,31,6,0.22177120000000627,213,2,1,1,0.985,0.21,False,False
46,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3f1e59d0a90541f7bdcb291e0a238d97,100,31,7,0.22491510000000403,213,2,1,1,0.985,0.21,False,False
47,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3f1e59d0a90541f7bdcb291e0a238d97,100,31,8,0.21540999999999144,213,2,1,1,0.985,0.21,False,False
48,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3f1e59d0a90541f7bdcb291e0a238d97,100,31,9,0.2162430999999856,213,2,1,1,0.985,0.21,False,False
49,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 3f1e59d0a90541f7bdcb291e0a238d97,100,31,10,0.21706930000004832,213,2,1,1,0.985,0.21,False,False
50,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,1,0.1683723999999529,153,2,1,1,0.975,0.125,False,False
51,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,2,0.168649500000015,153,2,1,1,0.975,0.125,False,False
52,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,3,0.17540020000001277,153,2,1,1,0.975,0.125,False,False
53,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,4,0.17458769999996093,153,2,1,1,0.975,0.125,False,False
54,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,5,0.24005740000001197,153,2,1,1,0.975,0.125,False,False
55,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,6,0.18243430000001126,153,2,1,1,0.975,0.125,False,False
56,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,7,0.1794259999999781,153,2,1,1,0.975,0.125,False,False
57,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,8,0.17018500000000358,153,2,1,1,0.975,0.125,False,False
58,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,9,0.16998999999998432,153,2,1,1,0.975,0.125,False,False
59,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e1a532089ad8499aa2c6a982dec173cc,100,21,10,0.17265700000001516,153,2,1,1,0.975,0.125,False,False
60,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e104a705be884572814b64d7e767908b,96,35,1,0.39153310000000374,384,4,2,3,0.988,0.204,False,False
61,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e104a705be884572814b64d7e767908b,96,35,2,0.36921200000000454,384,4,2,3,0.988,0.204,False,False
62,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e104a705be884572814b64d7e767908b,96,35,3,0.39761740000000145,384,4,2,3,0.988,0.204,False,False
63,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e104a705be884572814b64d7e767908b,96,35,4,0.4458481000000347,384,4,2,3,0.988,0.204,False,False
64,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e104a705be884572814b64d7e767908b,96,35,5,0.38238610000001927,384,4,2,3,0.988,0.204,False,False
65,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e104a705be884572814b64d7e767908b,96,35,6,0.38460589999999684,384,4,2,3,0.988,0.204,False,False
66,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e104a705be884572814b64d7e767908b,96,35,7,0.4140621999999894,384,4,2,3,0.988,0.204,False,False
67,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e104a705be884572814b64d7e767908b,96,35,8,0.39296980000000303,384,4,2,3,0.988,0.204,False,False
68,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e104a705be884572814b64d7e767908b,96,35,9,0.38384439999998676,384,4,2,3,0.988,0.204,False,False
69,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - e104a705be884572814b64d7e767908b,96,35,10,0.38198690000001534,384,4,2,3,0.988,0.204,False,False
70,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 44782371e47a4da4bc5d6f028096e4e2,110,41,1,0.5755082000000016,438,5,2,2,0.988,0.154,False,False
71,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 44782371e47a4da4bc5d6f028096e4e2,110,41,2,0.5586964000000307,438,5,2,2,0.988,0.154,False,False
72,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 44782371e47a4da4bc5d6f028096e4e2,110,41,3,0.5836643999999751,438,5,2,2,0.988,0.154,False,False
73,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 44782371e47a4da4bc5d6f028096e4e2,110,41,4,0.5386440999999991,438,5,2,2,0.988,0.154,False,False
74,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 44782371e47a4da4bc5d6f028096e4e2,110,41,5,0.6068508999999835,438,5,2,2,0.988,0.154,False,False
75,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 44782371e47a4da4bc5d6f028096e4e2,110,41,6,0.5431287999999768,438,5,2,2,0.988,0.154,False,False
76,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 44782371e47a4da4bc5d6f028096e4e2,110,41,7,0.5350147000000334,438,5,2,2,0.988,0.154,False,False
77,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 44782371e47a4da4bc5d6f028096e4e2,110,41,8,0.5239931000000411,438,5,2,2,0.988,0.154,False,False
78,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 44782371e47a4da4bc5d6f028096e4e2,110,41,9,0.523844199999985,438,5,2,2,0.988,0.154,False,False
79,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 44782371e47a4da4bc5d6f028096e4e2,110,41,10,0.667469600000004,438,5,2,2,0.988,0.154,False,False
80,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 72113d58c4a44824996498240fddb8a2,101,55,1,1.2171362999999928,1128,11,3,4,0.976,0.33,False,False
81,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 72113d58c4a44824996498240fddb8a2,101,55,2,1.21954089999997,1128,11,3,4,0.976,0.33,False,False
82,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 72113d58c4a44824996498240fddb8a2,101,55,3,1.2817739999999844,1128,11,3,4,0.976,0.33,False,False
83,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 72113d58c4a44824996498240fddb8a2,101,55,4,1.1983303000000092,1128,11,3,4,0.976,0.33,False,False
84,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 72113d58c4a44824996498240fddb8a2,101,55,5,1.229776099999981,1128,11,3,4,0.976,0.33,False,False
85,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 72113d58c4a44824996498240fddb8a2,101,55,6,1.263995599999987,1128,11,3,4,0.976,0.33,False,False
86,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 72113d58c4a44824996498240fddb8a2,101,55,7,1.4979550000000472,1128,11,3,4,0.976,0.33,False,False
87,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 72113d58c4a44824996498240fddb8a2,101,55,8,1.236735900000042,1128,11,3,4,0.976,0.33,False,False
88,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 72113d58c4a44824996498240fddb8a2,101,55,9,1.4459056000000032,1128,11,3,4,0.976,0.33,False,False
89,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 72113d58c4a44824996498240fddb8a2,101,55,10,1.2235723999999664,1128,11,3,4,0.976,0.33,False,False
90,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 919098aa5aee4152a38ce4950f9031ab,98,52,1,0.7711737999999855,570,5,2,3,0.982,0.176,False,False
91,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 919098aa5aee4152a38ce4950f9031ab,98,52,2,0.8209009999999921,570,5,2,3,0.982,0.176,False,False
92,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 919098aa5aee4152a38ce4950f9031ab,98,52,3,0.7761702999999898,570,5,2,3,0.982,0.176,False,False
93,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 919098aa5aee4152a38ce4950f9031ab,98,52,4,0.77549369999997,570,5,2,3,0.982,0.176,False,False
94,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 919098aa5aee4152a38ce4950f9031ab,98,52,5,0.8176263999999946,570,5,2,3,0.982,0.176,False,False
95,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 919098aa5aee4152a38ce4950f9031ab,98,52,6,0.7518153000000325,570,5,2,3,0.982,0.176,False,False
96,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 919098aa5aee4152a38ce4950f9031ab,98,52,7,0.7671508000000244,570,5,2,3,0.982,0.176,False,False
97,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 919098aa5aee4152a38ce4950f9031ab,98,52,8,0.7620906000000218,570,5,2,3,0.982,0.176,False,False
98,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 919098aa5aee4152a38ce4950f9031ab,98,52,9,0.9356728999999859,570,5,2,3,0.982,0.176,False,False
99,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 919098aa5aee4152a38ce4950f9031ab,98,52,10,0.770670999999993,570,5,2,3,0.982,0.176,False,False
100,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,1,0.8813035000000013,582,6,2,4,0.992,0.183,False,False
101,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,2,0.9105233999999882,582,6,2,4,0.992,0.183,False,False
102,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,3,0.8722890000000234,582,6,2,4,0.992,0.183,False,False
103,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,4,0.8975906000000577,582,6,2,4,0.992,0.183,False,False
104,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,5,0.886070899999936,582,6,2,4,0.992,0.183,False,False
105,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,6,0.922716199999968,582,6,2,4,0.992,0.183,False,False
106,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,7,0.9911584999999832,582,6,2,4,0.992,0.183,False,False
107,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,8,0.8830784000000449,582,6,2,4,0.992,0.183,False,False
108,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,9,0.8679419999999709,582,6,2,4,0.992,0.183,False,False
109,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 598c36944bbe45089b9de43c4bdf9ea4,199,61,10,0.8882575999999744,582,6,2,4,0.992,0.183,False,False
110,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,69,1,1.1471592999999984,672,6,2,3,0.967,0.162,False,False
111,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,69,2,1.1247284999999465,672,6,2,3,0.967,0.162,False,False
112,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,69,3,1.1344475000000784,672,6,2,3,0.967,0.162,False,False
113,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,69,4,1.2451886000000059,672,6,2,3,0.967,0.162,False,False
114,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,69,5,1.366074000000026,672,6,2,3,0.967,0.162,False,False
115,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,69,6,1.1448500000000195,672,6,2,3,0.967,0.162,False,False
116,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,69,7,1.2450582000000168,672,6,2,3,0.967,0.162,False,False
117,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,69,8,1.3173620999999684,672,6,2,3,0.967,0.162,False,False
118,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,69,9,1.15682419999996,672,6,2,3,0.967,0.162,False,False
119,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,69,10,1.1347440999999208,672,6,2,3,0.967,0.162,False,False
120,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a97a877336b74c25b121b4e371049acc,208,43,1,0.491437000000019,309,3,2,2,0.993,0.121,False,False
121,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a97a877336b74c25b121b4e371049acc,208,43,2,0.48712460000001556,309,3,2,2,0.993,0.121,False,False
122,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a97a877336b74c25b121b4e371049acc,208,43,3,0.49563419999992675,309,3,2,2,0.993,0.121,False,False
123,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a97a877336b74c25b121b4e371049acc,208,43,4,0.48221330000001217,309,3,2,2,0.993,0.121,False,False
124,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a97a877336b74c25b121b4e371049acc,208,43,5,0.4992029000000002,309,3,2,2,0.993,0.121,False,False
125,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a97a877336b74c25b121b4e371049acc,208,43,6,0.4893883999999389,309,3,2,2,0.993,0.121,False,False
126,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a97a877336b74c25b121b4e371049acc,208,43,7,0.4764709999999468,309,3,2,2,0.993,0.121,False,False
127,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a97a877336b74c25b121b4e371049acc,208,43,8,0.48745629999996254,309,3,2,2,0.993,0.121,False,False
128,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a97a877336b74c25b121b4e371049acc,208,43,9,0.48580730000003314,309,3,2,2,0.993,0.121,False,False
129,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - a97a877336b74c25b121b4e371049acc,208,43,10,0.5153726000000916,309,3,2,2,0.993,0.121,False,False
130,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,66,1,0.9528917999999749,546,5,2,3,0.996,0.148,False,False
131,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,66,2,0.9531614999999647,546,5,2,3,0.996,0.148,False,False
132,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,66,3,1.0349901999999247,546,5,2,3,0.996,0.148,False,False
133,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,66,4,0.9563401999999996,546,5,2,3,0.996,0.148,False,False
134,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,66,5,0.9494269000000486,546,5,2,3,0.996,0.148,False,False
135,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,66,6,1.1148770000000923,546,5,2,3,0.996,0.148,False,False
136,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,66,7,0.94588669999996,546,5,2,3,0.996,0.148,False,False
137,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,66,8,0.945508200000063,546,5,2,3,0.996,0.148,False,False
138,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,66,9,0.9532273999999461,546,5,2,3,0.996,0.148,False,False
139,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,66,10,0.9378031999999621,546,5,2,3,0.996,0.148,False,False
140,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,64,1,0.9436330999999427,669,5,2,2,0.984,0.226,False,False
141,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,64,2,0.9262744999999768,669,5,2,2,0.984,0.226,False,False
142,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,64,3,0.9258444000000736,669,5,2,2,0.984,0.226,False,False
143,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,64,4,0.9736639000000196,669,5,2,2,0.984,0.226,False,False
144,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,64,5,0.9476562999999487,669,5,2,2,0.984,0.226,False,False
145,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,64,6,0.9886387000000241,669,5,2,2,0.984,0.226,False,False
146,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,64,7,0.9392818000000034,669,5,2,2,0.984,0.226,False,False
147,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,64,8,0.958663500000057,669,5,2,2,0.984,0.226,False,False
148,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,64,9,0.9459502999999359,669,5,2,2,0.984,0.226,False,False
149,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,64,10,0.9652268999999478,669,5,2,2,0.984,0.226,False,False
150,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b0c1dd45386e4583842f14cce3adb096,191,55,1,0.8540822999999591,684,6,2,3,0.971,0.223,False,False
151,QuantNaryTreeLearner_Omit_Zero_Transitions,PDFA - b0c1dd45386e4583842f14cce3adb096,191,55,2,0.8322042999999439,684,6,2,3,0.971,0.223,False,False
