,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time(s),LastTokenQuery,EquivalenceQuery,Tree Depth,Inner Nodes,Accuracy_in_target,Accuracy_anywhere,IsEquivalentExact,IsEquivalentOmitZero,IsMinimal
0,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_0,105,25,0,0.017750922590494156,195,2,1,1,0.989,0.148,False,False,True
1,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_1,104,37,0,0.029453977942466736,282,4,2,3,0.997,0.09,False,False,True
2,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_2,102,52,0,0.5728366188704967,828,9,2,3,0.994,0.247,False,False,True
3,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_3,90,54,0,0.07133892178535461,702,7,2,3,0.996,0.199,False,False,True
4,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_4,100,56,0,0.07687202095985413,783,7,2,3,0.979,0.268,False,False,True
5,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_5,100,43,0,0.04519370570778847,402,5,2,2,0.996,0.091,False,False,True
6,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_6,96,39,0,0.04476391524076462,477,5,2,3,0.987,0.209,False,False,True
7,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_7,110,36,0,0.038513533771038055,327,5,2,2,0.994,0.129,False,False,True
8,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_8,101,52,0,0.08797075226902962,1005,10,2,3,0.988,0.22,False,False,True
9,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_9,98,52,0,0.06420955061912537,549,6,2,3,0.994,0.147,False,False,True
10,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_10,102,41,0,0.04343653842806816,387,4,2,3,0.987,0.289,False,False,True
11,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_11,102,35,0,0.04895944148302078,666,7,2,3,0.971,0.244,False,False,True
12,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_12,101,34,0,0.03183260187506676,294,3,2,2,0.991,0.223,False,False,True
13,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_13,105,17,0,0.015946608036756516,129,3,2,2,0.988,0.071,False,False,True
14,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_14,101,29,0,0.022374577820301056,231,2,1,1,0.977,0.235,False,False,True
15,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_15,105,51,0,0.062181904911994934,669,6,2,3,0.973,0.248,False,False,True
16,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_16,95,53,0,0.09398432448506355,1032,9,2,3,0.985,0.137,False,False,True
17,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_17,110,21,0,0.014554843306541443,144,2,1,1,0.986,0.104,False,False,True
18,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_18,109,53,0,0.07569315657019615,687,7,2,3,0.981,0.125,False,False,True
19,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_19,102,44,0,0.06394236907362938,714,6,2,2,0.93,0.266,False,False,True
20,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_20,106,40,0,0.05159565433859825,582,7,2,3,0.992,0.175,False,False,True
21,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_21,95,45,0,0.038257624953985214,363,3,2,2,0.994,0.147,False,False,True
22,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_22,95,25,0,0.02133314311504364,249,2,1,1,0.989,0.252,False,False,True
23,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_23,97,40,0,0.04999493807554245,471,6,2,2,0.998,0.103,False,False,True
24,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_24,108,39,0,0.03528517484664917,330,4,2,2,0.984,0.126,False,False,True
25,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_25,102,38,0,0.03236444294452667,345,3,2,2,0.992,0.164,False,False,True
26,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_26,92,44,0,0.041551098227500916,447,4,2,2,0.969,0.264,False,False,True
27,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_27,104,48,0,0.06680301204323769,921,8,3,4,0.984,0.224,False,False,True
28,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_28,95,37,0,0.02920619025826454,300,3,2,2,0.993,0.118,False,False,True
29,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_100_29,99,43,0,0.03847449645400047,420,4,2,2,0.993,0.213,False,False,True
