,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time(s),LastTokenQuery,EquivalenceQuery,Tree Depth,Inner Nodes,Accuracy_in_target,Accuracy_anywhere,IsEquivalentExact,IsEquivalentOmitZero
70,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_7,51,52,1,2.5918056000000433,7260,3,2,2,1.0,0.289,False,True
71,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_7,51,52,2,2.7219936999999845,7260,3,2,2,1.0,0.289,False,True
72,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_7,51,52,3,2.559407199999896,7260,3,2,2,1.0,0.289,False,True
73,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_7,51,52,4,2.5863160999999764,7260,3,2,2,1.0,0.289,False,True
74,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_7,51,52,5,2.540855699999838,7260,3,2,2,1.0,0.289,False,True
75,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_7,51,52,6,2.5194735000000037,7260,3,2,2,1.0,0.289,False,True
76,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_7,51,52,7,2.6263177000000724,7260,3,2,2,1.0,0.289,False,True
77,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_7,51,52,8,2.536885199999915,7260,3,2,2,1.0,0.289,False,True
78,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_7,51,52,9,2.5954086000001553,7260,3,2,2,1.0,0.289,False,True
79,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_7,51,52,10,2.5081269999998312,7260,3,2,2,1.0,0.289,False,True
80,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_8,51,50,1,2.854318899999953,7744,3,2,2,0.961,0.424,False,False
81,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_8,51,50,2,2.678364800000054,7744,3,2,2,0.961,0.424,False,False
82,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_8,51,50,3,2.676324999999906,7744,3,2,2,0.961,0.424,False,False
83,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_8,51,50,4,2.668214399999897,7744,3,2,2,0.961,0.424,False,False
84,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_8,51,50,5,2.7173123000000032,7744,3,2,2,0.961,0.424,False,False
85,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_8,51,50,6,2.696809300000041,7744,3,2,2,0.961,0.424,False,False
86,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_8,51,50,7,2.7466962000000876,7744,3,2,2,0.961,0.424,False,False
87,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_8,51,50,8,2.739570599999979,7744,3,2,2,0.961,0.424,False,False
88,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_8,51,50,9,2.684708300000011,7744,3,2,2,0.961,0.424,False,False
89,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_8,51,50,10,2.7347262000000683,7744,3,2,2,0.961,0.424,False,False
90,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_9,51,52,1,2.620212100000117,7326,2,1,1,1.0,0.353,False,True
91,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_9,51,52,2,2.6122958999999355,7326,2,1,1,1.0,0.353,False,True
92,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_9,51,52,3,2.6342895000000226,7326,2,1,1,1.0,0.353,False,True
93,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_9,51,52,4,2.6209484999999404,7326,2,1,1,1.0,0.353,False,True
94,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_9,51,52,5,2.594904799999995,7326,2,1,1,1.0,0.353,False,True
95,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_9,51,52,6,2.6375840999999127,7326,2,1,1,1.0,0.353,False,True
96,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_9,51,52,7,2.790858400000161,7326,2,1,1,1.0,0.353,False,True
97,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_9,51,52,8,2.5868789999999535,7326,2,1,1,1.0,0.353,False,True
98,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_9,51,52,9,2.743581200000108,7326,2,1,1,1.0,0.353,False,True
99,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_1_9,51,52,10,2.6105012000000443,7326,2,1,1,1.0,0.353,False,True
100,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_0,51,52,1,2.4776635999999144,6358,2,1,1,1.0,0.183,False,True
101,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_0,51,52,2,2.5336403999999675,6358,2,1,1,1.0,0.183,False,True
102,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_0,51,52,3,2.530052100000148,6358,2,1,1,1.0,0.183,False,True
103,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_0,51,52,4,2.4449741000000813,6358,2,1,1,1.0,0.183,False,True
104,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_0,51,52,5,2.447829899999988,6358,2,1,1,1.0,0.183,False,True
105,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_0,51,52,6,2.539796500000193,6358,2,1,1,1.0,0.183,False,True
106,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_0,51,52,7,2.454775500000096,6358,2,1,1,1.0,0.183,False,True
107,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_0,51,52,8,2.4412467000001925,6358,2,1,1,1.0,0.183,False,True
108,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_0,51,52,9,2.4393761000001177,6358,2,1,1,1.0,0.183,False,True
109,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_0,51,52,10,2.4366766000000553,6358,2,1,1,1.0,0.183,False,True
110,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_1,51,52,1,2.036055999999917,5478,2,1,1,1.0,0.106,False,True
111,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_1,51,52,2,2.020069299999932,5478,2,1,1,1.0,0.106,False,True
112,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_1,51,52,3,2.027468299999782,5478,2,1,1,1.0,0.106,False,True
113,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_1,51,52,4,2.027388499999688,5478,2,1,1,1.0,0.106,False,True
114,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_1,51,52,5,2.052050699999654,5478,2,1,1,1.0,0.106,False,True
115,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_1,51,52,6,2.124609599999985,5478,2,1,1,1.0,0.106,False,True
116,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_1,51,52,7,2.074708600000122,5478,2,1,1,1.0,0.106,False,True
117,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_1,51,52,8,2.1055653000003076,5478,2,1,1,1.0,0.106,False,True
118,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_1,51,52,9,2.0444062000001395,5478,2,1,1,1.0,0.106,False,True
119,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_1,51,52,10,2.0468551999997544,5478,2,1,1,1.0,0.106,False,True
120,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_2,51,52,1,2.064209000000119,5676,2,1,1,1.0,0.149,False,True
121,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_2,51,52,2,2.0157091999999466,5676,2,1,1,1.0,0.149,False,True
122,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_2,51,52,3,2.210904400000345,5676,2,1,1,1.0,0.149,False,True
123,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_2,51,52,4,2.0232066000003215,5676,2,1,1,1.0,0.149,False,True
124,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_2,51,52,5,2.0558639000000767,5676,2,1,1,1.0,0.149,False,True
125,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_2,51,52,6,2.0413558999998713,5676,2,1,1,1.0,0.149,False,True
126,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_2,51,52,7,2.026128499999686,5676,2,1,1,1.0,0.149,False,True
127,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_2,51,52,8,2.055793099999846,5676,2,1,1,1.0,0.149,False,True
128,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_2,51,52,9,2.0760276000000886,5676,2,1,1,1.0,0.149,False,True
129,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_2,51,52,10,2.024697500000002,5676,2,1,1,1.0,0.149,False,True
130,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_3,51,52,1,2.3594920999998976,6061,2,1,1,1.0,0.167,False,True
131,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_3,51,52,2,2.27579280000009,6061,2,1,1,1.0,0.167,False,True
132,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_3,51,52,3,2.2878239000001486,6061,2,1,1,1.0,0.167,False,True
133,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_3,51,52,4,2.272674200000438,6061,2,1,1,1.0,0.167,False,True
134,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_3,51,52,5,2.276735799999642,6061,2,1,1,1.0,0.167,False,True
135,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_3,51,52,6,2.267240799999854,6061,2,1,1,1.0,0.167,False,True
136,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_3,51,52,7,2.498381099999733,6061,2,1,1,1.0,0.167,False,True
137,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_3,51,52,8,2.349743899999794,6061,2,1,1,1.0,0.167,False,True
138,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_3,51,52,9,2.276612699999987,6061,2,1,1,1.0,0.167,False,True
139,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_3,51,52,10,2.2951874000000316,6061,2,1,1,1.0,0.167,False,True
140,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_4,50,51,1,2.6795209000001705,6567,2,1,1,1.0,0.136,False,True
141,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_4,50,51,2,2.673413999999866,6567,2,1,1,1.0,0.136,False,True
142,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_4,50,51,3,2.7361226000002716,6567,2,1,1,1.0,0.136,False,True
143,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_4,50,51,4,2.6646319999999832,6567,2,1,1,1.0,0.136,False,True
144,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_4,50,51,5,2.6852631000001566,6567,2,1,1,1.0,0.136,False,True
145,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_4,50,51,6,2.677787300000091,6567,2,1,1,1.0,0.136,False,True
146,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_4,50,51,7,2.735531599999831,6567,2,1,1,1.0,0.136,False,True
147,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_4,50,51,8,2.69644019999987,6567,2,1,1,1.0,0.136,False,True
148,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_4,50,51,9,2.6948183999998037,6567,2,1,1,1.0,0.136,False,True
149,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_4,50,51,10,2.871740300000056,6567,2,1,1,1.0,0.136,False,True
150,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_5,51,52,1,2.4080619999999726,5786,2,1,1,1.0,0.179,False,True
151,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_5,51,52,2,2.199207500000284,5786,2,1,1,1.0,0.179,False,True
152,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_5,51,52,3,2.4909403999999995,5786,2,1,1,1.0,0.179,False,True
153,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_5,51,52,4,2.2019752999999582,5786,2,1,1,1.0,0.179,False,True
154,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_5,51,52,5,2.2945549000000938,5786,2,1,1,1.0,0.179,False,True
155,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_5,51,52,6,2.234049899999718,5786,2,1,1,1.0,0.179,False,True
156,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_5,51,52,7,2.316329400000086,5786,2,1,1,1.0,0.179,False,True
157,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_5,51,52,8,2.2086904000002505,5786,2,1,1,1.0,0.179,False,True
158,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_5,51,52,9,2.1938849000002847,5786,2,1,1,1.0,0.179,False,True
159,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_5,51,52,10,2.202612600000066,5786,2,1,1,1.0,0.179,False,True
160,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_6,51,52,1,2.8094609999998283,6809,2,1,1,1.0,0.147,False,True
161,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_6,51,52,2,2.808679299999767,6809,2,1,1,1.0,0.147,False,True
162,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_6,51,52,3,2.9614420999996582,6809,2,1,1,1.0,0.147,False,True
163,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_6,51,52,4,2.748913100000209,6809,2,1,1,1.0,0.147,False,True
164,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_6,51,52,5,2.7739323999999215,6809,2,1,1,1.0,0.147,False,True
165,QuantNaryTreeLearner_Omit_Zero_Transitions,random_PDFA_nominal_size_0_3_6,51,52,6,2.8271796999997605,6809,2,1,1,1.0,0.147,False,True
